,log2FoldChange
FBgn0034109,-0.2667429891562412
FBgn0085450,-0.26680996751565755
FBgn0003302,-0.26724977964858077
FBgn0086613,-0.2673821002910877
FBgn0036460,-0.2675044725333802
FBgn0028969,-0.2679062784873444
FBgn0030457,-0.26793573779545043
FBgn0015622,-0.26795791911583805
FBgn0026261,-0.2680082557579368
FBgn0034915,-0.26826806157949196
FBgn0039627,-0.2685292354768043
FBgn0031977,-0.268745506907681
FBgn0034876,-0.26882625241862906
FBgn0035249,-0.2689080143191839
FBgn0033050,-0.2689237485673578
FBgn0039664,-0.26934164622236884
FBgn0031101,-0.2693867460707074
FBgn0264695,-0.26970211726688104
FBgn0035375,-0.26971180307004833
FBgn0086604,-0.2701288338709986
FBgn0262937,-0.27025812767876034
FBgn0036423,-0.2705475397555383
FBgn0266831,-0.27085200802841364
FBgn0285892,-0.27085640812044526
FBgn0038042,-0.2708729639360019
FBgn0051800,-0.2713832254576035
FBgn0051712,-0.2713945761336952
FBgn0052281,-0.2714336249996943
FBgn0029121,-0.2714528989514861
FBgn0262598,-0.2716771132863211
FBgn0020647,-0.27183126298372656
FBgn0261530,-0.27187152550856436
FBgn0032919,-0.2719455680366231
FBgn0032191,-0.2720373207018316
FBgn0000546,-0.27218937891223505
FBgn0003448,-0.2721975053604431
FBgn0034230,-0.27240280929696414
FBgn0025109,-0.2725056480840792
FBgn0266282,-0.27253659046031153
FBgn0036516,-0.27258437214245096
FBgn0032233,-0.27261638136856003
FBgn0036486,-0.27302146369578484
FBgn0001187,-0.2730450157770164
FBgn0033810,-0.2730627067404675
FBgn0010415,-0.27311066545552537
FBgn0264975,-0.2732042753290115
FBgn0284256,-0.27335997091184544
FBgn0040305,-0.2735481398721374
FBgn0002632,-0.27360370395075834
FBgn0039965,-0.2740649867429882
FBgn0036662,-0.27418196333156464
FBgn0020379,-0.2742514394211245
FBgn0039636,-0.2743196402802201
FBgn0265487,-0.2743830100441807
FBgn0086129,-0.27449587099764255
FBgn0004373,-0.27455064888210573
FBgn0265630,-0.2745908928903727
FBgn0036686,-0.27480294389239845
FBgn0266627,-0.2749105716166355
FBgn0035517,-0.27512997614788876
FBgn0034496,-0.2752211169852604
FBgn0030328,-0.2758626972642923
FBgn0036906,-0.2761089985047914
FBgn0030365,-0.27621339636609943
FBgn0032247,-0.2763323950826771
FBgn0002887,-0.2763572933277849
FBgn0001341,-0.27653934730518726
FBgn0037648,-0.2767416206750474
FBgn0033434,-0.2768277673902344
FBgn0017572,-0.27694625059153616
FBgn0261437,-0.2770330836281476
FBgn0053229,-0.27710118428368247
FBgn0031217,-0.27728188272705956
FBgn0035714,-0.27738570824676057
FBgn0021895,-0.27765706190298556
FBgn0019949,-0.27770221122334954
FBgn0010747,-0.2782874239716435
FBgn0005771,-0.27846578963813673
FBgn0266389,-0.27869543347963877
FBgn0052718,-0.27894432829224186
FBgn0015299,-0.27903209209265223
FBgn0052218,-0.27905175480526023
FBgn0030093,-0.2794069809425802
FBgn0036514,-0.27944248738891975
FBgn0036805,-0.27961013995023837
FBgn0030057,-0.27976063249262234
FBgn0030360,-0.2798390250502046
FBgn0265887,-0.2799258356895759
FBgn0017578,-0.2799654864018402
FBgn0031678,-0.28040949330565657
FBgn0030503,-0.2806102858123113
FBgn0030793,-0.2806371513945039
FBgn0036476,-0.28064646323051784
FBgn0035001,-0.28076222669481044
FBgn0260756,-0.2809735639222541
FBgn0011289,-0.2811306138978227
FBgn0035140,-0.28121330791308163
FBgn0029736,-0.2816258617546819
FBgn0036745,-0.28173674057250264
FBgn0031883,-0.2818928043983439
FBgn0039790,-0.28192981150128255
FBgn0016983,-0.28218758512813275
FBgn0043578,-0.2823669792098237
FBgn0036000,-0.2823982959749076
FBgn0266020,-0.28240107114777685
FBgn0037853,-0.28339159060636115
FBgn0261570,-0.2835234431183764
FBgn0027592,-0.28394092629207396
FBgn0025621,-0.28395636578499933
FBgn0038590,-0.2839760856218232
FBgn0267919,-0.2840359315717003
FBgn0030556,-0.284101230105541
FBgn0010314,-0.28421727436785427
FBgn0036125,-0.2847186167180472
FBgn0011659,-0.28479497336704684
FBgn0027793,-0.28481430905720256
FBgn0024995,-0.2851646122257272
FBgn0033741,-0.28519660836079713
FBgn0037279,-0.285423828227936
FBgn0038578,-0.2855089160883314
FBgn0010052,-0.28592639674708076
FBgn0262353,-0.28595649575092935
FBgn0039152,-0.28606191173352513
FBgn0027491,-0.2865544425552878
FBgn0037250,-0.2866587146155162
FBgn0001961,-0.2870461884350396
FBgn0260941,-0.28736642494399467
FBgn0033482,-0.2877712554100288
FBgn0035854,-0.28778757047298126
FBgn0035205,-0.2880281947005766
FBgn0032717,-0.2880733423661949
FBgn0032690,-0.288102981789898
FBgn0004698,-0.28810597449015196
FBgn0004926,-0.288412971458384
FBgn0039487,-0.2887623528123093
FBgn0035592,-0.28891536042389865
FBgn0263463,-0.2890270340006302
FBgn0037368,-0.28908501867237957
FBgn0037238,-0.28926586726276576
FBgn0262955,-0.2893346025781663
FBgn0034645,-0.2893691908514816
FBgn0036451,-0.28993830089086303
FBgn0026616,-0.29033338213961746
FBgn0261268,-0.2904218449551825
FBgn0053221,-0.29066222938853814
FBgn0026196,-0.29068601191205634
FBgn0030352,-0.29075466791609444
FBgn0037898,-0.29099713782756625
FBgn0014024,-0.2911730728680776
FBgn0033376,-0.2913026725246857
FBgn0005585,-0.29132295786952156
FBgn0052187,-0.2916504792071551
FBgn0036939,-0.2916942164480178
FBgn0264904,-0.29172986017809743
FBgn0030067,-0.29209676455264055
FBgn0030868,-0.29243435939149975
FBgn0044328,-0.2925788188142622
FBgn0260936,-0.2927536713370501
FBgn0286567,-0.29280348630674846
FBgn0036210,-0.29294825528321533
FBgn0267771,-0.2929790421186034
FBgn0053198,-0.2929994561275923
FBgn0031992,-0.2932818516429826
FBgn0026263,-0.29336690246732594
FBgn0261565,-0.29337363700524255
FBgn0033454,-0.29347572757137
FBgn0085405,-0.29391032572896064
FBgn0039829,-0.2939475528979024
FBgn0266238,-0.2939852093705131
FBgn0038498,-0.2941580984478592
FBgn0029912,-0.2941715649611375
FBgn0024754,-0.2942255243930532
FBgn0259745,-0.29423506763816887
FBgn0261573,-0.2948339662150677
FBgn0036990,-0.29495764082914616
FBgn0034277,-0.2952952206627656
FBgn0028996,-0.2953135765332602
FBgn0259175,-0.2953549903863866
FBgn0265457,-0.2956445139349545
FBgn0031736,-0.29592380505549537
FBgn0030996,-0.2959244147161778
FBgn0038014,-0.2959884163266433
FBgn0027564,-0.2960220375882857
FBgn0051141,-0.2961640344279802
FBgn0050373,-0.29630491602019265
FBgn0083977,-0.2965397768651065
FBgn0037654,-0.2966085753414276
FBgn0264959,-0.2966373947912186
FBgn0033229,-0.29677291270586187
FBgn0031022,-0.2970131014279039
FBgn0033438,-0.2972832525388742
FBgn0032329,-0.2975265163286663
FBgn0028513,-0.29763995964186873
FBgn0036988,-0.2977271090700425
FBgn0002709,-0.2977336223597089
FBgn0032491,-0.2980368419975461
FBgn0029118,-0.2981759784633136
FBgn0031377,-0.2985645362259915
FBgn0284253,-0.2986389513866239
FBgn0063261,-0.29866833817555577
FBgn0267795,-0.2987936179108973
FBgn0033170,-0.29909129581244803
FBgn0036665,-0.29915044087056064
FBgn0037882,-0.2998823949363531
FBgn0032088,-0.3001850013916463
FBgn0033549,-0.30058506621197884
FBgn0266572,-0.3007663218503212
FBgn0034543,-0.3008507829910365
FBgn0264694,-0.3008991343758975
FBgn0025390,-0.3009494309214825
FBgn0039141,-0.3010840497387079
FBgn0027339,-0.301303759570353
FBgn0011300,-0.30162929897926183
FBgn0003961,-0.30180999034484635
FBgn0032421,-0.3019596156952163
FBgn0263740,-0.3020868131180129
FBgn0042112,-0.3026697635578374
FBgn0261984,-0.3029904529711505
FBgn0040370,-0.3031567529567633
FBgn0031876,-0.30330486631078446
FBgn0032161,-0.30396465227299013
FBgn0260856,-0.30404279916491594
FBgn0037504,-0.30406178139437334
FBgn0031673,-0.3043792475182651
FBgn0052380,-0.3044354439179636
FBgn0001112,-0.30471262684762174
FBgn0035534,-0.3050909308509533
FBgn0032669,-0.30520914432525464
FBgn0011232,-0.3056434330400763
FBgn0266768,-0.30584089230819356
FBgn0035983,-0.3058780378915001
FBgn0031814,-0.3058791928117998
FBgn0029095,-0.30597556939199255
FBgn0032378,-0.30599310561713366
FBgn0284251,-0.3060929898117159
FBgn0002734,-0.30609472185453557
FBgn0028543,-0.3064664399435766
FBgn0034300,-0.3065522078365542
FBgn0039329,-0.3066261989116561
FBgn0037255,-0.3072339912043198
FBgn0053002,-0.3074240165570258
FBgn0265089,-0.3074358991539466
FBgn0266183,-0.30778433376696485
FBgn0051988,-0.30779435810411754
FBgn0040809,-0.3078895656492717
FBgn0051249,-0.30835725056579216
FBgn0267821,-0.3084632972629524
FBgn0030686,-0.3086703696640951
FBgn0031106,-0.3092356282879274
FBgn0038202,-0.3093044880395891
FBgn0035851,-0.30935796762662887
FBgn0036761,-0.309361145679811
FBgn0030460,-0.3107490021298885
FBgn0013469,-0.31087056800444757
FBgn0002783,-0.3108804043932118
FBgn0037580,-0.31100900311030344
FBgn0031878,-0.31105088278200665
FBgn0261872,-0.311204035184531
FBgn0035617,-0.31120794375605687
FBgn0020372,-0.3112549849080706
FBgn0263655,-0.31128161213635586
FBgn0034817,-0.31138558056572563
FBgn0052442,-0.3115552460953325
FBgn0036813,-0.31172196095430166
FBgn0028717,-0.3118434719774175
FBgn0034982,-0.3118553991375804
FBgn0032059,-0.31207446469916633
FBgn0031437,-0.3124594119957615
FBgn0051956,-0.3125101540452943
FBgn0003444,-0.31298463800849535
FBgn0031060,-0.31339102738338187
FBgn0020764,-0.3138768327663889
FBgn0031881,-0.3139443009083933
FBgn0034611,-0.3145488230938905
FBgn0033160,-0.31578666467587513
FBgn0034033,-0.3159716271715798
FBgn0036702,-0.31691168244630097
FBgn0038274,-0.3170288070416767
FBgn0086447,-0.3171149128048376
FBgn0050421,-0.31719701202305606
FBgn0039743,-0.3173620774028878
FBgn0050054,-0.3174267133424261
FBgn0031142,-0.31744232515604925
FBgn0034598,-0.3176372623988721
FBgn0265929,-0.3178375547133072
FBgn0035424,-0.3178623583294359
FBgn0260657,-0.3179409422114223
FBgn0033196,-0.3180344058812756
FBgn0051279,-0.3181132378512424
FBgn0038741,-0.3187321638556766
FBgn0029857,-0.319010711429852
FBgn0267753,-0.31915520023846383
FBgn0029930,-0.31966272378440225
FBgn0038866,-0.32002405320771915
FBgn0261671,-0.32020236069878244
FBgn0263605,-0.32042219716417675
FBgn0031752,-0.32095543144132
FBgn0032845,-0.32109869232081234
FBgn0040212,-0.32141347796764375
FBgn0052533,-0.3216166660903552
FBgn0003270,-0.3222417576636002
FBgn0028684,-0.32238627842559486
FBgn0014366,-0.32239139023714014
FBgn0050122,-0.32253705695731927
FBgn0013342,-0.32263440375108793
FBgn0030206,-0.32268006760848006
FBgn0051159,-0.32270327279485045
FBgn0035690,-0.32283941045561093
FBgn0026238,-0.32292556104810966
FBgn0032405,-0.3229419858069764
FBgn0031263,-0.32299157661789374
FBgn0037573,-0.323619899805166
FBgn0038909,-0.3241784615246064
FBgn0034566,-0.32420829944482527
FBgn0036729,-0.3243468565564793
FBgn0035443,-0.32576851748348856
FBgn0038952,-0.32602844543204546
FBgn0039435,-0.32643039261913864
FBgn0283525,-0.32675999280533197
FBgn0031873,-0.3267816461790298
FBgn0025724,-0.32701973943943313
FBgn0028487,-0.3270459232910551
FBgn0039668,-0.32707601132968966
FBgn0034628,-0.3274752910104377
FBgn0260748,-0.32805171499381053
FBgn0031417,-0.3282892111041833
FBgn0033354,-0.3283961923614556
FBgn0261792,-0.32880546877676986
FBgn0034641,-0.32896651592974235
FBgn0031950,-0.3289846624057514
FBgn0039938,-0.3290570755812741
FBgn0039109,-0.32911018548352644
FBgn0031999,-0.3292411202123087
FBgn0011746,-0.3293666324527896
FBgn0085432,-0.3293762260993623
FBgn0259216,-0.32941250411977496
FBgn0051717,-0.32950477962426916
FBgn0039527,-0.32958190829159645
FBgn0034655,-0.32965034135177107
FBgn0264491,-0.32992702584152694
FBgn0039098,-0.33039499899019453
FBgn0035035,-0.33050154044119706
FBgn0266633,-0.3305546606596125
FBgn0032345,-0.3305895616695126
FBgn0043457,-0.33059847139280885
FBgn0037635,-0.33060768844037064
FBgn0032447,-0.330669821017739
FBgn0036147,-0.3306879724324642
FBgn0051126,-0.33116672349260085
FBgn0021814,-0.33118052292322236
FBgn0037601,-0.3312757577367056
FBgn0284221,-0.3313109771591326
FBgn0086347,-0.3316798337698563
FBgn0026323,-0.33181440404753276
FBgn0033785,-0.3318837445876689
FBgn0085446,-0.33206803989235123
FBgn0038552,-0.33252675577716745
FBgn0000022,-0.33266468282618034
FBgn0051776,-0.33297308698013156
FBgn0030467,-0.3332347027025158
FBgn0033468,-0.33392065365814444
FBgn0015829,-0.3358923577526339
FBgn0265184,-0.3360622345212515
FBgn0036786,-0.33607191404821213
FBgn0036922,-0.33611647963656244
FBgn0039147,-0.33643211798429434
FBgn0038989,-0.33653888325565084
FBgn0028695,-0.3366769534878457
FBgn0037608,-0.33693012900050995
FBgn0037814,-0.3370575855915427
FBgn0261955,-0.3371670114981814
FBgn0058461,-0.33734741363680626
FBgn0028740,-0.3373983623929187
FBgn0015331,-0.3374437504964236
FBgn0031453,-0.3374908087054828
FBgn0039916,-0.3375026094581729
FBgn0036731,-0.3375385106999832
FBgn0010651,-0.3378216364823928
FBgn0033859,-0.3378475324799673
FBgn0027554,-0.33788798352496197
FBgn0034569,-0.33791477356795246
FBgn0034624,-0.33793028274682757
FBgn0040475,-0.33794731991588184
FBgn0022349,-0.3383392222453334
FBgn0038597,-0.3384178066812531
FBgn0039227,-0.33861333966114937
FBgn0011672,-0.33867836149191477
FBgn0013680,-0.3387988021999345
FBgn0039867,-0.3389598260716274
FBgn0034529,-0.33935438828079745
FBgn0034523,-0.3394512772025728
FBgn0022069,-0.33982153872081583
FBgn0050159,-0.33983609162164236
FBgn0013698,-0.34004503150325605
FBgn0285911,-0.340087366153274
FBgn0036857,-0.3401266726932908
FBgn0014006,-0.3403247197855735
FBgn0038421,-0.3408695750700829
FBgn0267665,-0.34103547894881425
FBgn0266993,-0.3411930817289388
FBgn0028931,-0.341201209073193
FBgn0040778,-0.3414991078262462
FBgn0030244,-0.3416379872524097
FBgn0052672,-0.3417181009895355
FBgn0267176,-0.3420264579624825
FBgn0062978,-0.342403855223916
FBgn0023167,-0.34288641333910386
FBgn0044324,-0.342928199288334
FBgn0031036,-0.3430346951981627
FBgn0042175,-0.3430392844505465
FBgn0050432,-0.3430786920215598
FBgn0028692,-0.3430803996075619
FBgn0010441,-0.34308905928390476
FBgn0030756,-0.34324143177031996
FBgn0015000,-0.34344543761972596
FBgn0010042,-0.34362967150475193
FBgn0030407,-0.34365130048702003
FBgn0259113,-0.34367126580612656
FBgn0043903,-0.34396655771451107
FBgn0260486,-0.34408292026656295
FBgn0083039,-0.34410048102527313
FBgn0023509,-0.3442301050024573
FBgn0031040,-0.3445646111088385
FBgn0004908,-0.34468171260466907
FBgn0082953,-0.3448314171504633
FBgn0032445,-0.3449123338712301
FBgn0026376,-0.3454515617539128
FBgn0003514,-0.34626683609522835
FBgn0038320,-0.3463325699583158
FBgn0037797,-0.3465121282031259
FBgn0031238,-0.3466374276652634
FBgn0036556,-0.3466476106047556
FBgn0038235,-0.34681530834810864
FBgn0030582,-0.346867762732671
FBgn0264962,-0.34699899405439294
FBgn0259143,-0.34706009219887085
FBgn0037347,-0.3470860644293179
FBgn0020633,-0.3475800836604018
FBgn0004380,-0.3479615576372407
FBgn0035797,-0.34799295277263614
FBgn0030099,-0.34833987358526575
FBgn0039337,-0.3485626562030958
FBgn0035969,-0.34866453817090404
FBgn0266629,-0.349169732587853
FBgn0265819,-0.3493082599224963
FBgn0263510,-0.35000494589118364
FBgn0005561,-0.35006952396305047
FBgn0030411,-0.3502152309353776
FBgn0014340,-0.35027048202012084
FBgn0051866,-0.3504129189497737
FBgn0052133,-0.35049744270327216
FBgn0063497,-0.3506863419487728
FBgn0036551,-0.3512103203046144
FBgn0039886,-0.3516159478370067
FBgn0033485,-0.35204409155688793
FBgn0050343,-0.35206101682880686
FBgn0261823,-0.35304876060087226
FBgn0023542,-0.3532878181464792
FBgn0042712,-0.35347548502018744
FBgn0036557,-0.35350385595914213
FBgn0031050,-0.3536254031696448
FBgn0031694,-0.35369333972527817
FBgn0033816,-0.3537295355405993
FBgn0035850,-0.35387332471560634
FBgn0033751,-0.3538987341798407
FBgn0041245,-0.3540573109319032
FBgn0266083,-0.35413282908711996
FBgn0266199,-0.35423934067725465
FBgn0265351,-0.35428866958566724
FBgn0037000,-0.35444047982840693
FBgn0051698,-0.35449181427429244
FBgn0052448,-0.35461701776311816
FBgn0261836,-0.35517383689951887
FBgn0028658,-0.355234982307866
FBgn0085582,-0.3553883713533014
FBgn0028474,-0.35552291890241505
FBgn0032153,-0.355795164588727
FBgn0038917,-0.3561451161131292
FBgn0030242,-0.35620571249648625
FBgn0033716,-0.35624313358165766
FBgn0021995,-0.3564171083508298
FBgn0085249,-0.356489802496144
FBgn0034000,-0.3568101637897903
FBgn0032819,-0.35719433388518584
FBgn0037622,-0.3572082229277959
FBgn0028507,-0.3572673556421664
FBgn0031697,-0.3576933502918564
FBgn0039182,-0.3579277534444275
FBgn0004053,-0.35795683267228656
FBgn0050491,-0.3580321547459091
FBgn0051481,-0.35812089497338806
FBgn0050431,-0.35878310443803124
FBgn0037812,-0.3589858700566383
FBgn0030026,-0.3590597320715835
FBgn0036212,-0.3594529056422126
FBgn0039601,-0.35988801732345593
FBgn0038301,-0.3600036587820513
FBgn0047038,-0.36016175862328315
FBgn0286037,-0.36029006919285395
FBgn0261068,-0.36035334618250375
FBgn0037431,-0.3609832930152402
FBgn0039635,-0.36149450490504564
FBgn0038682,-0.3617016610316558
FBgn0283472,-0.3619617428130392
FBgn0004509,-0.3620735419007845
FBgn0267432,-0.36254920243298683
FBgn0001255,-0.3627553978698317
FBgn0035877,-0.36282354805688627
FBgn0041186,-0.3630059866996737
FBgn0002774,-0.36330456021994073
FBgn0031107,-0.3634718719542941
FBgn0027780,-0.36371778179896935
FBgn0003046,-0.36417791103948594
FBgn0027619,-0.36425470954080524
FBgn0031287,-0.36433309902130917
FBgn0022787,-0.36447821553054643
FBgn0259927,-0.364484075804623
FBgn0031047,-0.3648341900528309
FBgn0038755,-0.3658927575244784
FBgn0052017,-0.36605239400888256
FBgn0036196,-0.36607202866908556
FBgn0037560,-0.3661863220299525
FBgn0030858,-0.36620827186859234
FBgn0038959,-0.3666250246155396
FBgn0013813,-0.3667017625722295
FBgn0031127,-0.3669362490643767
FBgn0038536,-0.366963301902104
FBgn0030806,-0.3671093273816721
FBgn0263755,-0.3671399120798653
FBgn0032085,-0.3672405147273466
FBgn0086712,-0.36766369880110367
FBgn0030114,-0.36776419097869945
FBgn0035355,-0.3677852549880056
FBgn0011474,-0.36812764013469035
FBgn0016984,-0.36813160411829754
FBgn0039631,-0.36846712435235396
FBgn0086904,-0.3686083000178561
FBgn0010225,-0.3691618154477942
FBgn0086908,-0.3692768594169624
FBgn0036964,-0.36930088947525763
FBgn0034356,-0.3694333881517373
FBgn0051710,-0.3695348503080261
FBgn0020767,-0.36963737719486545
FBgn0035523,-0.37000892194515134
FBgn0033571,-0.3704812736427626
FBgn0034223,-0.3712147306543896
FBgn0039294,-0.371744326257118
FBgn0085257,-0.3717944024383639
FBgn0032499,-0.3719832763515856
FBgn0052702,-0.3721601411053573
FBgn0015336,-0.37241883248611496
FBgn0029589,-0.3725275115672904
FBgn0026634,-0.37293752414493675
FBgn0053774,-0.3729748994916277
FBgn0261952,-0.3730336355969931
FBgn0264832,-0.37306851282828474
FBgn0266417,-0.37387653727904696
FBgn0085430,-0.37426952300146116
FBgn0031698,-0.37450764360226235
FBgn0030243,-0.37453874116769853
FBgn0034938,-0.3746494131655567
FBgn0035357,-0.3751437567511371
FBgn0261067,-0.3753509297864121
FBgn0028467,-0.37568872727329244
FBgn0032058,-0.37570148885861626
FBgn0030670,-0.37570945045822607
FBgn0035360,-0.3757852183636336
FBgn0085212,-0.3759269270029489
FBgn0030974,-0.3760714600097379
FBgn0265039,-0.3762613520066712
FBgn0031696,-0.3762791321234167
FBgn0030327,-0.3762872049537351
FBgn0286506,-0.3763793846656703
FBgn0036838,-0.3764836224862948
FBgn0036032,-0.37662667282874035
FBgn0266411,-0.3766656467708576
FBgn0031052,-0.37674078128568844
FBgn0004110,-0.37710657393349656
FBgn0035768,-0.3772491914008134
FBgn0027582,-0.3777660673570407
FBgn0032467,-0.3779185099701528
FBgn0023197,-0.37804558495029844
FBgn0259483,-0.37836615646235333
FBgn0027504,-0.3785608744497467
FBgn0051814,-0.37876603243063506
FBgn0003275,-0.3790971196258686
FBgn0031865,-0.3794770040246594
FBgn0265574,-0.37999495984144277
FBgn0037841,-0.3801388519437231
FBgn0036741,-0.3804941575144126
FBgn0032151,-0.3804949109425578
FBgn0040087,-0.38050988181669543
FBgn0050185,-0.3805196128597604
FBgn0020236,-0.380584303185506
FBgn0004587,-0.38067853021427367
FBgn0250789,-0.38103119909108535
FBgn0035845,-0.3810470396681827
FBgn0052865,-0.3811527602678854
FBgn0032010,-0.38119588349628164
FBgn0040765,-0.3812554055343463
FBgn0040636,-0.3813695031993858
FBgn0003090,-0.3814130443696315
FBgn0036480,-0.3815821726130598
FBgn0039680,-0.3815852121655361
FBgn0039808,-0.3816677583944181
